#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 05 16 26 999 99.0 99.0  0.96 11.76  7.15 268 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 05 16 56 999 99.0 99.0  0.96 13.33  6.98 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 05 17 26 999 99.0 99.0  1.00 13.33  7.19 267 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 05 17 56 999 99.0 99.0  1.03 13.33  7.25 260 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 05 18 26 999 99.0 99.0  0.96 11.76  7.26 262 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 05 18 56 999 99.0 99.0  0.93 14.29  7.36 258 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 05 19 26 999 99.0 99.0  1.00 11.76  7.12 269 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 05 19 56 999 99.0 99.0  1.08 14.29  7.74 258 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 05 20 26 999 99.0 99.0  1.00 15.38  7.40 255 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 05 20 56 999 99.0 99.0  1.05 14.29  7.29 262 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 05 21 26 999 99.0 99.0  1.13 16.67  7.00 255 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 05 21 56 999 99.0 99.0  1.08 16.67  6.78 247 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 05 22 26 999 99.0 99.0  1.11 15.38  6.57 252 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 05 22 56 999 99.0 99.0  1.04 18.18  6.64 251 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 05 23 26 999 99.0 99.0  1.07 13.33  7.36 269 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 05 23 56 999 99.0 99.0  1.00 15.38  6.83 251 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 00 26 999 99.0 99.0  1.13 15.38  8.01 257 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 00 56 999 99.0 99.0  1.00 11.76  7.33 268 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 01 26 999 99.0 99.0  1.11 14.29  7.95 254 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 01 56 999 99.0 99.0  1.17 15.38  8.40 252 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 02 26 999 99.0 99.0  1.11 13.33  8.27 252 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 02 56 999 99.0 99.0  1.08 11.11  8.22 265 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 03 26 999 99.0 99.0  1.12 11.76  8.43 267 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 03 56 999 99.0 99.0  1.04 11.11  8.03 265 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 04 26 999 99.0 99.0  1.02 14.29  7.92 252 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 04 56 999 99.0 99.0  0.97 12.50  7.30 261 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 05 26 999 99.0 99.0  0.99 13.33  7.87 257 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 05 56 999 99.0 99.0  1.01 11.76  7.93 267 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 06 26 999 99.0 99.0  1.06 11.11  8.29 269 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 06 56 999 99.0 99.0  1.00 11.11  8.11 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 07 26 999 99.0 99.0  1.08 11.76  8.65 265 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 07 56 999 99.0 99.0  1.07 13.33  8.63 261 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 08 26 999 99.0 99.0  1.08 13.33  8.27 269 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 08 56 999 99.0 99.0  1.12 11.76  8.70 271 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 09 26 999 99.0 99.0  1.19 11.76  8.68 267 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 09 56 999 99.0 99.0  1.24 11.11  9.05 275 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 10 26 999 99.0 99.0  1.21 13.33  9.06 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 10 56 999 99.0 99.0  1.15 11.76  8.18 271 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 11 26 999 99.0 99.0  1.20 11.76  9.05 268 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 11 56 999 99.0 99.0  1.22 14.29  9.00 261 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 12 26 999 99.0 99.0  1.09 13.33  8.72 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 12 56 999 99.0 99.0  1.05 11.76  8.57 267 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 13 26 999 99.0 99.0  1.12 15.38  8.78 255 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 13 56 999 99.0 99.0  1.08 15.38  8.77 254 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 14 26 999 99.0 99.0  1.14 11.76  8.90 269 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 14 56 999 99.0 99.0  1.09 11.11  8.52 268 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 15 26 999 99.0 99.0  1.16 12.50  8.71 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 15 56 999 99.0 99.0  1.16 11.76  8.55 275 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 16 26 999 99.0 99.0  1.24 13.33  8.86 254 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 16 56 999 99.0 99.0  1.21 10.53  8.61 265 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 17 26 999 99.0 99.0  1.09 11.76  8.05 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 17 56 999 99.0 99.0  1.16 10.53  8.67 268 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 18 26 999 99.0 99.0  1.13 13.33  8.63 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 18 56 999 99.0 99.0  1.13 11.76  8.46 261 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 19 26 999 99.0 99.0  1.22 12.50  8.13 265 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 06 19 56 999 99.0 99.0  1.18 11.76  8.07 265 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 20 26 999 99.0 99.0  1.26 12.50  8.73 264 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 06 20 56 999 99.0 99.0  1.22 12.50  8.23 258 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 06 21 26 999 99.0 99.0  1.19 13.33  8.12 261 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 06 21 56 999 99.0 99.0  1.17  9.88  8.16 272 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 06 22 26 999 99.0 99.0  1.31 12.50  8.43 265 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 06 22 56 999 99.0 99.0  1.25 14.29  8.23 258 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 06 23 26 999 99.0 99.0  1.17 15.38  8.07 254 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 06 23 56 999 99.0 99.0  1.17 12.50  7.99 260 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 07 00 26 999 99.0 99.0  1.10 14.29  7.59 255 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 00 56 999 99.0 99.0  1.09 13.33  7.68 251 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 01 26 999 99.0 99.0  1.07  9.88  7.96 265 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 01 56 999 99.0 99.0  0.99 13.33  7.23 264 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 02 26 999 99.0 99.0  1.04 15.38  7.50 255 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 02 56 999 99.0 99.0  0.96 16.67  7.23 245 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 03 26 999 99.0 99.0  0.94 14.29  7.16 257 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 03 56 999 99.0 99.0  0.88 11.76  7.16 252 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 04 26 999 99.0 99.0  0.86 12.50  7.32 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 04 56 999 99.0 99.0  0.90 12.50  7.64 258 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 05 26 999 99.0 99.0  0.90 13.33  7.75 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 05 56 999 99.0 99.0  0.89 12.50  7.54 257 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 06 26 999 99.0 99.0  0.90 11.11  7.73 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 06 56 999 99.0 99.0  0.87 14.29  7.40 257 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 07 26 999 99.0 99.0  0.91 11.76  7.69 257 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 07 56 999 99.0 99.0  0.95 14.29  7.90 257 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 08 26 999 99.0 99.0  0.98 11.11  7.85 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 08 56 999 99.0 99.0  0.98 13.33  7.33 265 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 09 26 999 99.0 99.0  1.03 12.50  7.52 267 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 09 56 999 99.0 99.0  1.03 10.53  7.31 271 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 10 26 999 99.0 99.0  1.02 15.38  7.47 257 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 10 56 999 99.0 99.0  1.02 13.33  7.63 260 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 11 26 999 99.0 99.0  1.04 12.50  7.62 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 11 56 999 99.0 99.0  0.96 11.76  7.58 271 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 12 26 999 99.0 99.0  0.93 13.33  7.67 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 12 56 999 99.0 99.0  0.98 10.53  7.89 271 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 13 26 999 99.0 99.0  0.93 12.50  7.99 262 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 13 56 999 99.0 99.0  0.87 14.29  7.91 265 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 14 26 999 99.0 99.0  0.87 15.38  7.94 258 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 14 56 999 99.0 99.0  0.85 13.33  7.89 269 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 15 26 999 99.0 99.0  0.86 11.76  7.70 269 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 15 56 999 99.0 99.0  0.82 12.50  7.66 271 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 16 26 999 99.0 99.0  0.80 10.53  7.67 271 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 16 56 999 99.0 99.0  0.85 14.29  7.73 260 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 17 26 999 99.0 99.0  0.87 14.29  8.44 257 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 07 17 56 999 99.0 99.0  0.81 12.50  8.05 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 18 26 999 99.0 99.0  0.90 12.50  8.38 260 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 18 56 999 99.0 99.0  0.89 14.29  8.32 262 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 19 26 999 99.0 99.0  0.91 15.38  8.28 255 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 19 56 999 99.0 99.0  0.95 13.33  8.54 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 20 26 999 99.0 99.0  0.99 14.29  9.25 262 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 20 56 999 99.0 99.0  0.95 12.50  8.33 261 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 21 26 999 99.0 99.0  0.96 14.29  8.65 262 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 21 56 999 99.0 99.0  0.91 14.29  8.09 257 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 22 26 999 99.0 99.0  0.97 12.50  8.53 262 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 07 22 56 999 99.0 99.0  0.89 15.38  8.62 257 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 23 26 999 99.0 99.0  0.89 14.29  8.40 265 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 07 23 56 999 99.0 99.0  1.16 14.29  9.28 260 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 08 00 26 999 99.0 99.0  1.11 15.38  8.71 254 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 00 56 999 99.0 99.0  1.04 14.29  8.42 261 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 01 26 999 99.0 99.0  0.98 11.11  7.94 272 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 01 56 999 99.0 99.0  1.19 13.33  9.21 261 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 02 26 999 99.0 99.0  1.03 12.50  8.52 264 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 02 56 999 99.0 99.0  1.06 13.33  9.23 262 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 03 26 999 99.0 99.0  1.09 12.50  9.18 262 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 03 56 999 99.0 99.0  1.12 14.29  9.50 261 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 04 26 999 99.0 99.0  1.03 13.33  9.36 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 04 56 999 99.0 99.0  1.10 14.29  9.65 264 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 05 26 999 99.0 99.0  1.07 14.29 10.13 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 05 56 999 99.0 99.0  0.93 13.33  9.37 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 06 26 999 99.0 99.0  0.96 13.33 10.08 265 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 06 56 999 99.0 99.0  0.99 14.29 10.22 257 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 07 26 999 99.0 99.0  1.04 14.29 10.41 254 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 07 56 999 99.0 99.0  1.08 15.38 10.70 255 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 08 26 999 99.0 99.0  1.01 14.29 10.35 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 08 56 999 99.0 99.0  1.03 11.76 10.18 267 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 09 26 999 99.0 99.0  1.02 13.33 10.38 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 09 56 999 99.0 99.0  0.95 12.50  9.89 264 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 10 26 999 99.0 99.0  1.00 15.38 10.07 251 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 10 56 999 99.0 99.0  0.98 14.29 10.44 254 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 11 26 999 99.0 99.0  0.92 15.38  9.94 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 11 56 999 99.0 99.0  0.88 15.38  9.69 251 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 12 26 999 99.0 99.0  0.91 15.38  9.95 258 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 12 56 999 99.0 99.0  0.90 15.38 10.01 248 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 13 26 999 99.0 99.0  1.02 13.33 10.24 260 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 13 56 999 99.0 99.0  0.92 14.29  9.82 260 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 14 26 999 99.0 99.0  0.96 14.29 10.41 255 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 14 56 999 99.0 99.0  0.98 14.29 10.27 257 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 15 26 999 99.0 99.0  0.99 14.29 10.06 261 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 15 56 999 99.0 99.0  0.97 12.50  9.75 264 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 16 26 999 99.0 99.0  0.88 14.29  9.14 255 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 08 16 56 999 99.0 99.0  0.94 15.38  9.37 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 17 26 999 99.0 99.0  0.95 14.29  8.99 255 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 17 56 999 99.0 99.0  0.97 14.29  8.72 261 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 18 26 999 99.0 99.0  0.99 14.29  8.62 264 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 18 56 999 99.0 99.0  1.05 14.29  8.93 255 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 19 26 999 99.0 99.0  0.95 13.33  8.69 262 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 08 19 56 999 99.0 99.0  1.00 14.29  8.75 261 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 20 26 999 99.0 99.0  1.00 14.29  8.89 260 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 20 56 999 99.0 99.0  0.92 14.29  8.41 262 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 08 21 26 999 99.0 99.0  0.97 13.33  8.95 261 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 08 21 56 999 99.0 99.0  0.93 14.29  8.93 260 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 08 22 26 999 99.0 99.0  0.98 14.29  9.00 255 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 22 56 999 99.0 99.0  1.02 14.29  8.97 258 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 23 26 999 99.0 99.0  1.05 13.33  8.95 262 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 08 23 56 999 99.0 99.0  1.06 13.33  8.03 261 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 00 26 999 99.0 99.0  1.11 14.29  7.25 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 00 56 999 99.0 99.0  1.16 15.38  7.47 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 01 26 999 99.0 99.0  1.05 13.33  6.81 262 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 01 56 999 99.0 99.0  1.10 14.29  7.18 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 02 26 999 99.0 99.0  1.03 13.33  7.34 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 02 56 999 99.0 99.0  1.01 14.29  7.44 254 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 03 26 999 99.0 99.0  0.96 13.33  7.58 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 03 56 999 99.0 99.0  0.97 13.33  7.74 261 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 04 26 999 99.0 99.0  0.90 14.29  7.95 258 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 04 56 999 99.0 99.0  0.90 14.29  8.36 255 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 05 26 999 99.0 99.0  0.90 10.53  8.35 267 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 05 56 999 99.0 99.0  0.79 14.29  7.83 261 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 06 26 999 99.0 99.0  0.85 11.76  8.23 269 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 06 56 999 99.0 99.0  0.92 14.29  8.72 254 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 07 26 999 99.0 99.0  0.92 14.29  8.42 255 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 07 56 999 99.0 99.0  1.00 14.29  8.66 257 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 08 26 999 99.0 99.0  1.06 18.18  8.48 248 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 08 56 999 99.0 99.0  1.02 18.18  7.77 251 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 09 26 999 99.0 99.0  1.20 18.18  8.18 252 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 09 56 999 99.0 99.0  1.14 15.38  7.87 255 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 10 26 999 99.0 99.0  1.13 18.18  7.85 254 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 10 56 999 99.0 99.0  1.20 15.38  8.03 257 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 11 26 999 99.0 99.0  1.14 16.67  8.04 250 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 11 56 999 99.0 99.0  1.17 15.38  8.15 257 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 12 26 999 99.0 99.0  1.13 18.18  8.13 258 9999.0 999.0  15.0 999.0 99.0 99.00
2021 01 09 12 56 999 99.0 99.0  1.07 18.18  8.13 250 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 13 26 999 99.0 99.0  1.08 13.33  8.02 262 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 13 56 999 99.0 99.0  1.14 14.29  8.09 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 14 26 999 99.0 99.0  1.06 15.38  7.27 252 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 14 56 999 99.0 99.0  1.16 16.67  7.54 255 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 15 26 999 99.0 99.0  1.19 14.29  6.94 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 15 56 999 99.0 99.0  1.24 16.67  7.31 255 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 16 26 999 99.0 99.0  1.21 14.29  7.39 261 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 16 56 999 99.0 99.0  1.18 16.67  6.91 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 17 26 999 99.0 99.0  1.11 18.18  6.87 252 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 09 17 56 999 99.0 99.0  1.06 13.33  6.67 254 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 09 18 26 999 99.0 99.0  1.09 15.38  7.04 257 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 09 18 56 999 99.0 99.0  1.03 14.29  6.53 255 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 09 19 26 999 99.0 99.0  1.14 18.18  6.97 252 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 09 19 56 999 99.0 99.0  1.10 13.33  7.21 258 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 09 20 26 999 99.0 99.0  1.18 13.33  7.48 264 9999.0 999.0  15.7 999.0 99.0 99.00
2021 01 09 20 56 999 99.0 99.0  1.13 13.33  7.53 250 9999.0 999.0  15.8 999.0 99.0 99.00
2021 01 09 21 26 999 99.0 99.0  1.24 14.29  8.33 255 9999.0 999.0  15.8 999.0 99.0 99.00
2021 01 09 21 56 999 99.0 99.0  1.12 13.33  7.59 258 9999.0 999.0  15.9 999.0 99.0 99.00
2021 01 09 22 26 999 99.0 99.0  1.15 16.67  7.70 254 9999.0 999.0  16.0 999.0 99.0 99.00
2021 01 09 22 56 999 99.0 99.0  1.13 15.38  7.93 258 9999.0 999.0  15.9 999.0 99.0 99.00
2021 01 09 23 26 999 99.0 99.0  1.24 16.67  8.09 257 9999.0 999.0  15.8 999.0 99.0 99.00
2021 01 09 23 56 999 99.0 99.0  1.12 12.50  7.89 260 9999.0 999.0  15.7 999.0 99.0 99.00
2021 01 10 00 26 999 99.0 99.0  1.19 15.38  8.36 257 9999.0 999.0  15.5 999.0 99.0 99.00
2021 01 10 00 56 999 99.0 99.0  1.13 14.29  8.06 257 9999.0 999.0  15.4 999.0 99.0 99.00
2021 01 10 01 26 999 99.0 99.0  1.12 15.38  8.47 251 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 10 01 56 999 99.0 99.0  1.12 15.38  7.96 260 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 10 02 26 999 99.0 99.0  1.02 15.38  8.16 264 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 10 02 56 999 99.0 99.0  1.02 15.38  8.16 254 9999.0 999.0  15.3 999.0 99.0 99.00
2021 01 10 03 26 999 99.0 99.0  1.11 14.29  8.52 255 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 03 56 999 99.0 99.0  1.00 15.38  7.99 258 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 04 26 999 99.0 99.0  0.99 15.38  7.96 258 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 04 56 999 99.0 99.0  1.01 14.29  8.19 255 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 05 26 999 99.0 99.0  0.94 12.50  8.39 262 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 05 56 999 99.0 99.0  0.92 14.29  8.32 251 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 06 26 999 99.0 99.0  0.99 16.67  8.52 255 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 06 56 999 99.0 99.0  0.90 15.38  7.95 255 9999.0 999.0  15.2 999.0 99.0 99.00
2021 01 10 07 26 999 99.0 99.0  0.94 15.38  8.09 260 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 07 56 999 99.0 99.0  0.90 13.33  8.21 245 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 08 26 999 99.0 99.0  0.91 13.33  8.22 241 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 08 56 999 99.0 99.0  0.97 15.38  8.41 257 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 09 26 999 99.0 99.0  1.00 12.50  8.57 254 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 09 56 999 99.0 99.0  0.90 11.76  8.38 258 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 10 26 999 99.0 99.0  0.90 15.38  8.36 248 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 10 56 999 99.0 99.0  0.84 14.29  8.10 264 9999.0 999.0  15.1 999.0 99.0 99.00
2021 01 10 11 26 999 99.0 99.0  0.88 14.29  8.41 255 9999.0 999.0  15.1 999.0 99.0 99.00
